GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAINC4,38,"..."," Employer contributions for government social insurance ","Thousands of dollars",20781,21957,23600,26705,33910,40327,41382,49115,56751,63108,70537,70340,76821,74565,74332,84777,90675,98017,100674,108306,110972,115377,118929,129334,139625,147910,148302,149073,154884,160687,167538,169868,176940,176833,180321,186884,202460,207262,214504,219573,218853,223710,233624,235211,242480,249537,258265,257940,268391,270690,276675,268871,277733,297789,315366
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",-8595,-9530,-8747,-9880,-11809,-11752,-10710,-13337,-16409,-18626,-21121,-20382,-16346,-11120,-9804,-9812,-14807,-18782,-14888,-9856,-5127,-5188,-6883,-16415,-22501,-23311,-19220,-18125,-18813,-22270,-23791,-19606,-13638,-6531,-9397,-1373,8425,40173,54080,60528,21514,14219,4446,-16451,-38647,-29412,-30669,-21131,-22073,-10318,-15652,-31561,-27970,-38889,-33212
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAINC4,45,"...","Equals: Net earnings by place of residence ","Thousands of dollars",411599,437075,457504,491562,540047,580879,618289,694557,772238,853949,939548,961352,1001268,992618,1006642,1084611,1159165,1233460,1311164,1390519,1498346,1576658,1617494,1770794,1873412,1964507,2018364,2137564,2261538,2388810,2525904,2609363,2649912,2715589,2837454,3030896,3114945,3202239,3340902,3359087,3293804,3430750,3613635,3594676,3612004,3738318,3878457,3885266,4018331,4139788,4253527,4219432,4471106,4745128,4915057
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",57468,63454,68364,73850,83060,93722,103832,113214,127713,140958,157036,198147,244039,282757,300833,331489,355924,375569,373181,402665,462751,473357,486795,485268,499214,522470,554060,573716,607830,629563,622448,659545,652646,635172,638815,632978,643571,676404,755965,826043,829108,813570,907515,954075,872256,918010,971484,967215,992400,1092179,1118472,1186832,1290618,1290439,1413146
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAINC4,47,"...","Plus: Personal current transfer receipts ","Thousands of dollars",71648,85067,97762,108133,121049,142892,177579,192871,202817,221286,249911,286638,322670,363903,394960,389983,409076,423484,428032,448830,471807,522754,596985,630073,656493,674424,700325,743422,761686,783349,816004,863748,934153,998506,1027441,1076208,1147255,1205402,1284302,1430470,1558099,1608998,1641598,1661639,1679447,1724936,1813832,1891095,1918756,2031201,2096996,2743667,2941244,2580898,2664636
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAINC4,50,"...","Wages and salaries ","Thousands of dollars",355742,379462,394797,424217,469862,506208,529619,594504,662346,726802,800970,827245,861223,841670,840199,894222,960089,1025376,1077482,1135015,1202689,1259650,1296271,1396878,1474809,1547041,1589873,1662113,1755254,1862150,1971445,2027679,2068445,2112407,2177162,2277077,2341132,2409082,2543444,2598221,2595098,2615272,2694319,2736112,2776724,2862001,2969463,2976366,3086973,3199802,3296193,3271301,3486476,3759722,3909664
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAINC4,60,"...","Supplements to wages and salaries ","Thousands of dollars",45070,49114,53268,60770,70611,81013,89975,103889,124481,140453,157994,165635,180445,182673,192454,213286,237233,260936,276436,286271,310616,331432,354044,403031,434614,450454,445566,450442,458761,475407,516370,547671,597059,618900,659016,704649,747959,776401,801381,811049,805652,837468,865113,839345,890998,881941,916480,919016,932743,961589,971727,958771,964955,968180,1027128
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",24289,27157,29668,34065,36701,40686,48593,54774,67730,77345,87457,95295,103624,108108,118122,128509,146558,162919,175762,177965,199644,216055,235115,273697,294989,302544,297264,301369,303877,314720,348832,377803,420119,442067,478695,517765,545499,569139,586877,591476,586799,613758,631489,604134,648518,632404,658215,661076,664352,690899,695052,689900,687222,670391,711762
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAINC4,62,"..."," Employer contributions for government social insurance ","Thousands of dollars",20781,21957,23600,26705,33910,40327,41382,49115,56751,63108,70537,70340,76821,74565,74332,84777,90675,98017,100674,108306,110972,115377,118929,129334,139625,147910,148302,149073,154884,160687,167538,169868,176940,176833,180321,186884,202460,207262,214504,219573,218853,223710,233624,235211,242480,249537,258265,257940,268391,270690,276675,268871,277733,297789,315366
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",57609,58269,61519,64972,71592,73468,79728,90699,94017,107936,117968,107557,107930,111009,115824,135455,139931,143143,156762,180815,201878,212123,205048,238033,256980,278291,294883,339387,376572,395143,398892,395590,349147,348117,376174,433916,424587,399094,380191,336382,321864,424534,482048,467938,477676,533909,552871,543707,580388,565022,594404,608409,663531,726478,717667
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAINC4,71,"..."," Farm proprietors' income ","Thousands of dollars",6126,6191,4544,4506,5991,5293,4038,4641,3891,7349,10303,3537,6733,6632,999,11561,12948,13594,17229,15409,18896,15754,8564,21816,15399,16370,10691,20730,10462,26799,23665,17303,22248,2402,15568,34456,32677,18964,41959,35188,18154,39160,57892,50147,50248,71436,31361,18693,41002,16825,40857,40220,45605,76806,19599
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAINC4,72,"..."," Nonfarm proprietors' income ","Thousands of dollars",51483,52078,56975,60466,65601,68175,75690,86058,90126,100587,107665,104020,101197,104377,114825,123894,126983,129549,139533,165406,182982,196369,196484,216217,241581,261921,284192,318657,366110,368344,375227,378287,326899,345715,360606,399460,391910,380130,338232,301194,303710,385374,424156,417791,427428,462473,521510,525014,539386,548197,553547,568189,617926,649672,698068
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",755023,807628,877216,932080,1073906,1171715,1458753,1580355,1733530,1956608,2213866,2440647,2841340,3158299,3417100,3626246,3783660,3767461,3785755,3912813,4061851,4233476,4344672,4620989,4895054,5116339,5395757,5610220,5985555,6249231,6365796,6654533,7263195,7451793,7750582,7874776,8450022,9087361,9723602,10889378,10405173,11283549,12063240,12418835,12641491,13217244,13164373,13011119,13518032,14041907,14833293,15879412,17100990,17419960,18620563
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",712124,767102,829319,894838,996699,1160551,1368127,1534694,1688938,1922308,2149209,2430795,2808753,3120965,3282122,3535579,3702006,3685449,3727935,3838713,3984239,4107297,4215830,4481851,4746862,5031898,5322917,5552488,5909336,6166852,6248374,6561549,7143136,7342336,7610182,7744046,8320620,8995536,9566286,10807685,10341351,11102630,11861172,12267579,12481198,12993856,12847084,12858170,13334037,13879831,14645664,15693285,16872714,17154763,18233990
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",42899,40526,47897,37242,77207,11164,90626,45661,44592,34300,64657,9852,32587,37334,134978,90667,81654,82012,57820,74100,77612,126179,128842,139138,148192,84441,72840,57732,76219,82379,117422,92984,120059,109457,140400,130730,129402,91825,157316,81693,63822,180919,202068,151256,160293,223388,317289,152949,183995,162076,187629,186127,228276,265197,386573
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,20,"...","Population (persons) 3/","Number of persons",222594,207668,211097,212922,211797,213028,216595,220328,224132,226832,233424,239867,244541,251925,255890,257510,256917,256635,253667,253229,251471,248885,250825,253271,257040,260550,266301,268954,270738,272238,274766,276455,276649,278244,280498,282436,285220,287781,290071,291985,295205,298328,301897,304256,305539,308117,308866,309561,310235,309965,310206,311619,312171,312603,314184
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",3392,3889,4156,4378,5070,5500,6735,7173,7734,8626,9484,10175,11619,12537,13354,14082,14727,14680,14924,15452,16152,17010,17322,18245,19044,19637,20262,20859,22108,22955,23168,24071,26254,26782,27632,27882,29626,31577,33521,37294,35247,37823,39958,40817,41374,42897,42622,42031,43574,45302,47818,50958,54781,55726,59266
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,35,"...","Earnings by place of work ","Thousands of dollars",630394,666418,719813,759769,880284,952350,1201963,1311631,1435317,1622602,1837759,1970946,2269286,2471635,2649919,2785372,2864702,2823978,2846216,2933385,2963203,3129613,3200525,3430129,3676660,3828611,4037869,4176756,4474821,4668210,4792744,4961836,5480141,5678816,5839753,5940326,6260500,6818668,7181020,7889394,7674204,8303544,8728100,8986721,9274008,9616422,9565849,9350145,9634477,9943866,10431740,10924164,11453587,12145701,12992499
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",38492,40627,44694,50473,65214,78658,90684,104283,115874,134764,158054,175493,217088,243266,248725,276109,289829,282329,281824,303771,306475,310698,328086,345637,369601,396482,419424,429668,450879,468749,480771,494691,524551,541352,569133,594304,624174,670174,709527,763228,772925,802604,734341,760184,877957,907928,933984,956173,980232,1013362,1052970,1103443,1174163,1261990,1348677
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance ","Thousands of dollars",19870,21020,23081,25556,32731,38977,44935,50123,55357,63685,75330,85235,105883,118807,120261,130174,141199,139126,141092,151139,157067,160056,168251,177672,190226,205219,219398,224600,236679,244231,249533,255477,273322,285594,291494,303206,322366,350802,374538,410915,417341,427691,348460,357432,468343,482866,494980,508449,524011,544731,572298,610739,641892,701366,749854
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,38,"..."," Employer contributions for government social insurance ","Thousands of dollars",18622,19607,21613,24917,32483,39681,45749,54160,60517,71079,82724,90258,111205,124459,128464,145935,148630,143203,140732,152632,149408,150642,159835,167965,179375,191263,200026,205068,214200,224518,231238,239214,251229,255758,277639,291098,301808,319372,334989,352313,355584,374913,385881,402752,409614,425062,439004,447724,456221,468631,480672,492704,532271,560624,598823
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",490,-1829,-1480,-1193,1220,-2115,-1582,-6212,-6967,-5599,-5562,-5060,-10097,-11692,-7985,-10486,-8157,-2270,-2497,-1223,4803,8009,5840,4541,4184,1528,1066,-557,-1097,-2084,-3449,-5422,3664,5608,12350,18110,28456,36921,60839,73918,58614,47490,52320,55787,54054,59865,54805,48780,56694,58417,55426,43754,50410,56356,50633
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,45,"...","Equals: Net earnings by place of residence ","Thousands of dollars",592392,623962,673639,708103,816290,871577,1109697,1201136,1312476,1482239,1674143,1790393,2042101,2216677,2393209,2498777,2566716,2539379,2561895,2628391,2661531,2826924,2878279,3089033,3311243,3433657,3619511,3746531,4022845,4197377,4308524,4461723,4959254,5143072,5282970,5364132,5664782,6185415,6532332,7200084,6959893,7548430,8046079,8282324,8450105,8768359,8686670,8442752,8710939,8988921,9434196,9864475,10329834,10940067,11694455
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",111758,125265,136233,148451,167598,197711,225369,245078,275347,312781,355513,437167,556277,668760,716727,795281,858066,835524,808967,844061,923892,891350,894427,870166,885689,942097,977268,1016326,1079441,1163577,1144436,1236983,1265435,1199314,1290240,1273999,1453079,1490868,1657306,1985851,1638215,1756519,1975104,2116100,2117174,2283887,2199946,2182767,2392561,2525793,2709518,2582928,2807604,3043070,3323202
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,47,"...","Plus: Personal current transfer receipts ","Thousands of dollars",50873,58401,67344,75526,90018,102427,123687,134141,145707,161588,184210,213087,242962,272862,307164,332188,358878,392558,414893,440361,476428,515202,571966,661790,698122,740585,798978,847363,883269,888277,912836,955827,1038506,1109407,1177372,1236645,1332161,1411078,1533964,1703443,1807065,1978600,2042057,2020411,2074212,2164998,2277757,2385600,2414532,2527193,2689579,3432009,3963552,3436823,3602906
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,50,"...","Wages and salaries ","Thousands of dollars",448656,479306,505759,536631,601350,705129,821489,926344,1020475,1163833,1309576,1459887,1697716,1857108,1876164,2015595,2078918,1999850,2068641,2111226,2081223,2155112,2261773,2383587,2529078,2693720,2849898,2935808,3089639,3256545,3349912,3493014,3569457,3651903,3771992,3992492,4216380,4620234,4943601,5300503,5218458,5329012,5493869,5751287,5855698,6104668,6313184,6394768,6512576,6775020,7051739,7215768,7710073,8315271,8807095
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,60,"...","Supplements to wages and salaries ","Thousands of dollars",51112,55437,61858,69479,79687,96793,124501,144585,166800,192397,221638,249371,296395,332664,355401,383366,400672,407506,419661,439197,458051,482225,524496,561376,598040,629896,638472,640431,660175,688085,719904,759364,800981,838193,909592,953296,991762,1063645,1086747,1126943,1176952,1232282,1224428,1287485,1368275,1414493,1461082,1483155,1510498,1598554,1631787,1654833,1714994,1733647,1821642
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",32490,35830,40245,44562,47204,57112,78752,90425,106283,121318,138914,159113,185190,208205,226937,237431,252042,264303,278929,286565,308643,331583,364661,393411,418665,438633,438446,435363,445975,463567,488666,520150,549752,582435,631953,662198,689954,744273,751758,774630,821368,857369,838547,884733,958661,989431,1022078,1035431,1054277,1129923,1151115,1162129,1182723,1173023,1222819
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,62,"..."," Employer contributions for government social insurance ","Thousands of dollars",18622,19607,21613,24917,32483,39681,45749,54160,60517,71079,82724,90258,111205,124459,128464,145935,148630,143203,140732,152632,149408,150642,159835,167965,179375,191263,200026,205068,214200,224518,231238,239214,251229,255758,277639,291098,301808,319372,334989,352313,355584,374913,385881,402752,409614,425062,439004,447724,456221,468631,480672,492704,532271,560624,598823
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",130626,131675,152196,153659,199247,150428,255973,240702,248042,266372,306545,261688,275175,281863,418354,386411,385112,416622,357914,382962,423929,492276,414256,485166,549542,504995,549499,600517,725007,723580,722928,709458,1109703,1188720,1158169,994538,1052358,1134789,1150672,1461948,1278794,1742250,2009803,1947949,2050035,2097261,1791583,1472222,1611403,1570292,1748214,2053563,2028520,2096783,2363762
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,71,"..."," Farm proprietors' income ","Thousands of dollars",36937,34238,41580,30321,69607,3038,83089,38054,36041,24508,53926,-1306,21671,24707,122303,77547,67821,68597,43779,58763,61661,108050,111648,123445,131823,69979,56840,42723,61163,67607,100929,77272,102473,97022,124466,113246,108746,74348,134654,57359,40919,159218,176708,124781,136559,195191,286105,126155,156988,131669,165181,166287,201862,243665,365153
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC4,72,"..."," Nonfarm proprietors' income ","Thousands of dollars",93689,97437,110616,123338,129640,147390,172884,202648,212001,241864,252619,262994,253504,257156,296051,308864,317291,348025,314135,324199,362268,384226,302608,361721,417719,435016,492659,557794,663844,655973,621999,632186,1007230,1091698,1033703,881292,943612,1060441,1016018,1404589,1237875,1583032,1833095,1823168,1913476,1902070,1505478,1346067,1454415,1438623,1583033,1887276,1826658,1853118,1998609
 "89118","Appleton-Oshkosh-Neenah, WI (Combined Statistical Area)", ,CAINC4,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",992523,1058302,1114810,1213807,1362073,1506153,1655746,1833976,2051980,2275389,2587771,2854619,3112988,3300500,3541428,3917685,4184227,4453127,4709517,5024272,5472819,5840386,6129053,6692580,6996612,7497512,7939663,8387276,8800398,9370156,9877996,10594046,11158891,11514479,11852327,12400179,12804154,13518140,14150792,14733327,14426336,14909053,15835307,16360829,16470976,17212830,17949652,18536050,19237206,20113643,20932204,22290966,23998506,24834307,26159958
